"OBJECTID,N,9,0","SEG_NAME,C,100","SEG_CODE,N,9,0","ONS_FORM,C,5","ONS_COM,C,100","BAK_FORM,C,5","BAK_ELEV,N,15,11","BAK_EL_DQ,C,5","BAK_MAT1,C,5","BAK_MAT2,C,5","BAK_COM,C,100","SHO_FORM,C,5","BEA_FORM,C,5","SHO_MAT1,C,5","SHO_MAT2,C,5","SHO_COM,C,100","DEP_CLOS,N,13,11","ISO_2M,N,17,11","ISO_5M,N,17,11","ISO_10M,N,17,11","ISO_100M,N,19,11","OFF_MAT,C,5","ICE1,C,5","ICE2,N,14,11","ICE2_DQ,C,5","ICE_COM,C,100","RATE,N,15,11","RATE_INT,C,50","RATE_DQ,C,5","DYN_PROC,C,5","BULK_DEN,N,13,11","BULKD_DQ,C,5","OC,N,14,11","OC_DQ,C,5","SOC,N,15,11","SOC_DQ,C,5","SOURCES,C,100","COMMENTS,C,100","COM_DQ,C,100","CONTACT,C,50","MAPPERS,C,100","SEA_NAME,C,50","SEA_CODE,N,9,0","SEG_NO,N,9,0","OLD_NO,N,9,0","SEG_COM,C,100","SHAPE_LENG,N,19,11","SHAPE_AREA,N,19,11",SegLen
565,Baydarata bay,600200,d,,,2.00000000000,l,l,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,200,3443,FP,2.64498120119,0.15465658467,150350.794494584
566,Baydarata bay,600210,u,,,20.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,m,,0.30000000000,,m,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,210,3442,3 mar.ter,0.71704580698,0.02286432974,13988.0399473255
567,Baydarata bay,600220,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,220,3441,L+FP,3.23667108512,0.17945021061,154395.045403455
568,"Baydarata bay, Pipeline route",600230,u,,,22.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,0.70000000000,,h,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,230,3440,3 mar.ter,1.48084780821,0.07139588174,43989.4440113728
569,"Baydarata bay, Pipeline route",600240,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,h,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,240,3439,L+FP,0.71919732574,0.01891656682,12592.7730222659
570,Baydarata bay,600250,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,1.00000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,250,3438,3 mar.ter,0.89815125850,0.02845691069,24379.9529225516
571,Baydarata bay,600260,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,260,3437,L,1.07789127704,0.04100124964,29998.5217548566
572,Litke Island,600270,,,,20.00000000000,l,u,,,,,,,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,,0.00000000000,,,0.00000000000,,,,0.00000000000,,0.00000000000,,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,270,0,,0.56716308583,0.01686820418,6600.83131903007
573,Mutny Bay Coast,600280,u,,,10.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.50000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,280,3436,3 mar.ter,1.52546018580,0.04704623095,36421.5000694539
574,Bolotny Island,600290,w,,,3.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,290,3150,FP,1.85322014588,0.11678556473,124026.887418385
575,Open sea,600300,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,h,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,300,3435,FP,1.40022277792,0.05760203195,64012.8324924691
576,"Open sea, Marre-Sale Cape",600310,u,,,30.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,h,,1.70000000000,,h,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,310,3434,2 mar.ter,0.63626676679,0.02332181264,13612.6819553901
577,Open sea,600320,u,,,28.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,1.70000000000,,h,e,1.50000000000,l,0.70000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,320,3433,4 mar.ter,0.73557176868,0.03173797226,17888.2385027223
578,"Open sea, Belujy Cape",600330,u,,,40.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,1.70000000000,,h,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,330,3432,3 mar.ter,0.48319380345,0.00945056458,6511.22220865606
579,Open sea,600340,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,340,3431,L+FP,2.06027779810,0.13522743394,129736.412843352
580,Open sea,600350,u,,,17.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,1.00000000000,,m,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,350,3430,3 mar.ter,0.86318247142,0.03459079753,20733.2583371174
581,Sharapov Shar Bay,600360,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,360,3429,L+FP,1.06278694569,0.04272630228,34333.0103068541
582,Sharapov Shar Bay,600370,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.30000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,370,3428,2 mar.ter,0.89546628795,0.03365238847,19675.9676303937
583,Sharapov Shar Bay,600380,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,s,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,380,3427,L,0.91793464119,0.03487039538,26843.6634322032
584,Sharapov Shar Bay,600390,u,,,17.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,1.20000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,390,3426,3 mar.ter,0.96144044061,0.02940984647,16138.106934123
585,Sharapov Shar Bay,600400,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.80000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,400,3425,1 mar.ter,0.77260656243,0.02173474483,13419.0183115269
586,Sharapov Shar Bay,600405,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,1.20000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,405,3424,L,1.70082672562,0.06436090504,57006.7147600007
587,"Open sea, Kharasovey Cape",600410,u,,,28.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,35.00000000000,h,,1.40000000000,,h,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,410,3423,2 mar.ter,3.73448855585,0.27671409964,271707.975100964
588,"Open sea, Burunny Cape",600420,u,,,28.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,35.00000000000,h,,1.40000000000,,h,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,420,3422,3 mar.ter,1.79369305375,0.07235167072,40671.3233898021
589,Open sea,600430,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,430,3421,L+FP,2.60901614500,0.12621371750,99025.5343483731
590,Open sea,600440,u,,,27.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,1.10000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,440,3420,3 mar.ter,1.13247584198,0.05764442057,30680.0083522093
591,Open sea,600450,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,450,3419,L,0.99061154309,0.04692079094,28756.7371913879
592,Open sea,600460,u,,,27.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,1.00000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,460,3418,3 mar.ter,0.71147838286,0.02477664765,12649.1515835485
593,Open sea,600470,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.40000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,470,3417,L,0.73820160142,0.02250298053,16020.5087148407
594,Open sea,600480,u,,,28.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.40000000000,,m,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,480,3416,3 mar.ter,1.17400574974,0.07253180561,37453.3440200307
595,"Open sea, Skuratov Cape",600490,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,490,3415,L,2.74414132441,0.15110965645,87582.925116886
596,Open sea,600500,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.20000000000,,l,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,500,3414,3 mar.ter,2.70051911465,0.08580736573,47704.4547795236
597,Belyi Island,600510,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,510,3156,FP,1.14685854181,0.04129476242,36973.1656172699
607,Obskaya guba gulf,600610,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,35.00000000000,m,,0.20000000000,,m,e,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,610,3410,2 mar.ter,1.18934889563,0.06343508845,32886.9110406265
608,Obskaya guba gulf,600620,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,620,3409,L,0.84177508288,0.02954795430,16697.8366782053
609,Obskaya guba gulf,600630,u,,,15.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,35.00000000000,m,,0.00000000000,,,s,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,630,3408,2 mar.ter,0.94864267145,0.03989928548,20351.2144166619
610,"Obskaya guba, Sabeta",600640,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,25.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,640,3407,L+FP,5.12887206148,0.30288376242,196088.392611142
611,Obskaya guba gulf,600650,l,,,7.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,25.00000000000,l,,0.20000000000,,l,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,650,3406,1 mar.ter,1.22939762040,0.06803156443,38536.0293993622
612,Obskaya guba gulf,600660,w,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,660,3405,L,0.80990428572,0.03284199043,18733.179347454
613,Obskaya guba gulf,600670,l,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,s,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,670,3404,1 mar.ter,1.09097410033,0.04107681287,23667.1505341389
614,Obskaya guba gulf,600680,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,m,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,680,3403,L+FP,1.12789947306,0.04805215246,36929.7938480704
615,"Obskaya guba gulf, Se-Yakha",600690,u,,,25.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,h,,0.50000000000,,h,e,1.50000000000,l,0.55000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,690,3402,2 mar.ter,0.52138574261,0.00818099997,4686.80966534484
625,Tazovskaya guba gulf,600970,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,970,3283,L+FP,2.36644515072,0.13101137096,143225.293842955
626,Tazovskaya guba gulf,600980,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,980,3282,2 mar.ter,1.13174391906,0.05400368769,34069.3210951425
627,Tazovskaya guba gulf,600990,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,990,3281,L+FP,9.31465844885,0.56138831781,571932.115869548
628,Tazovskaya guba gulf,601000,u,,,15.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1000,3280,2 mar.ter,0.82190212445,0.02535025096,15738.0289822487
629,Tazovskaya guba gulf,601010,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1010,3279,L,1.34571475053,0.07125067886,46913.4663074323
630,Tazovskaya guba gulf,601020,u,,,40.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1020,3278,4 mar.ter,0.71902538972,0.02653895016,16129.0866051928
631,Tazovskaya guba gulf,601030,d,,,7.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1030,3277,1 mar.ter,1.13196840099,0.03533933079,22341.1344255829
632,Tazovskaya guba gulf,601040,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1040,3276,L,1.13256670748,0.03681420619,23776.9999262679
633,Tazovskaya guba gulf,601050,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1050,3275,FP,0.78135564073,0.02915879096,19068.3948640267
634,Tazovskaya guba gulf,601060,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1060,3274,L,0.54822661598,0.01169419917,9173.6048459123
635,Tazovskaya guba gulf,601070,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1070,3273,FP,1.06013266937,0.03913770838,28220.9618896972
636,Tazovskaya guba gulf,601080,u,,,25.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.10000000000,,l,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1080,3272,3 mar.ter,0.59579585068,0.01408874468,8889.74532543237
637,Tazovskaya guba gulf,601090,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1090,3271,L+FP,1.57318586606,0.05258322097,36720.526322076
638,Tazovskaya guba gulf,601100,u,,,35.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.00000000000,,,s,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1100,3270,4 mar.ter,0.52689565742,0.01253886940,7700.88290552001
639,Tazovskaya guba gulf,601110,d,,,2.00000000000,l,u,,,b,,u,s,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,l,20.00000000000,l,,0.00000000000,,,a,1.60000000000,l,0.40000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1110,3269,L,1.50788619984,0.05859459668,47985.598223403
640,Tazovskaya guba gulf,601120,u,,,35.00000000000,l,u,,,b,,u,sm,,0.00000000000,0.00000000000,0.00000000000,0.00000000000,0.00000000000,,m,37.00000000000,l,,0.20000000000,,l,e,1.30000000000,l,0.90000000000,l,0.00000000000,,,,,Stanislav Ogorodov,"Stanislav Ogorodov, Dmitry Drozdov, Frits Steenhuisen, Hugues Lantuit",Kara Sea,60,1120,3268,4 mar.ter,1.96303606624,0.06977917057,43176.9417141082
